pg	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09
Q8N0W4;Q8NFZ3;Q8NFZ4;Q9NZ94;Q9NZ94-2;A0A8I5KSB7;A0A8I5KSW0;A0A8I5KVP5;A0A8I5QJH8;A0A8I5QL38;A6NMU8;B4DHI3;Q8NFZ3-2;Q9NZ94-3;A0A8I5KQ26;A0A8I5KTH4;A0A8I5QJU7;E7EVK0;I3L498;Q8N0W4-2	23269657.082510	51039606.882408	78265966.726592	55582903.694454	48452421.558491	74712291.460931	34012903.530538	40647107.985152	8857629.374726	86648721.703076	81476916.765274	18839971.501462	42995294.789145	106201960.535320	30418306.150361	13097566.589055	0.000000	30443531.554064	0.000000	28138538.407303	12275822.071338	45911445.346595	82326039.032443	22150484.744641	66862662.500940	46462897.187943	52910649.780557	135861264.852386	26985092.687228	19403838.825979	27533731.008601	71622812.577317	98885881.648774	59507670.888154	28330965.629138	35331305.330096	0.000000	49967068.125036	32136632.570057	72439596.115369	54518729.886583	55404768.963629	25104119.631862	63605127.871215	53919477.552966	0.000000	53704624.536737	45431420.946186	0.000000	20204203.401721	78786817.961057	36762144.194656	15259585.976953	94871760.119426	59942744.648065	54464266.323428	101491155.522916	95331810.905165	82601540.343979	0.000000	0.000000
Q8N114;Q8N114-2;C9IZ46;F8WFD9	248951835.598484	816985152.448895	999034108.765956	734949781.456998	779439399.030913	773480381.513982	525080366.849234	343743444.083265	492822298.629248	683939514.536202	457608217.723359	254277747.189955	589807345.163268	474318294.365646	371925584.087971	459658272.774847	785782922.028484	702693232.203168	201586426.140643	699433481.427873	483237987.846384	529472057.703162	489998793.745375	470997650.544131	747318918.196026	631936141.134680	574130120.712946	477413601.463248	741285910.082464	574539390.219946	712639290.561157	521156242.551990	470060185.739599	542498536.978432	378889696.481293	745601755.928794	571521166.419981	310046913.138612	828046283.956980	316070013.851023	374368534.500044	224044329.018614	660914061.987715	595452421.142012	439699734.351640	669008971.581866	459612697.388755	490838431.870731	0.000000	589818262.024127	561411894.722853	365622736.615594	590136499.306726	573224539.366229	626466758.836362	803218668.153334	552177438.632071	732171248.214075	625395938.977028	0.000000	477543010.035585
Q8N126;Q8N126-2	92720967.427276	203337102.437588	216046323.112110	167375338.128041	215028461.324266	173266500.202204	79996469.440675	97498538.240612	163888685.530011	130554509.690456	224447968.359164	26486084.135456	131186552.122793	176012605.204012	210470925.285853	108806613.213826	114258834.594239	197649154.368498	129695028.520919	189517116.132024	209337305.279185	110356166.463492	132938601.401096	110462578.064851	127415422.360723	209976208.386748	259783355.755674	127354457.134220	152159488.311892	120918072.500666	120331843.409295	164832184.547088	57533029.763819	275596208.520834	104613592.032630	96654053.328928	100434924.388154	84832937.348043	102816012.531912	77939356.754938	213535212.563979	92964493.163987	205511082.669965	215161547.120193	91514931.126173	82076619.857595	82490109.410377	181051564.690557	0.000000	84012365.505424	159193063.627983	145824824.547408	239314285.615306	128329169.133356	104814329.296003	110395128.357830	124923433.164245	179952882.527466	262515362.155543	0.000000	174966243.712407
Q8N126;Q8N126-2;Q8N126-3	1567838.294382	5938704.419011	5265964.365131	4689607.409568	4039762.680650	4337073.424631	5005773.106123	4508779.265342	4098052.801394	3138812.224869	6576870.507157	7928714.680425	3770172.804785	4849101.159960	6054416.347843	3367562.987361	5746881.197527	3431889.029611	3783939.994545	3615851.792866	7202792.179701	4984244.855304	5277520.006599	3528850.640626	4523299.594621	4145663.669615	6489050.277977	6849853.896050	3678198.835168	2670182.856555	4100957.839070	4664811.176899	6984491.621492	4913310.690010	3547711.756501	8555312.730750	2796727.349385	6790846.993826	0.000000	0.000000	4792758.973477	5402438.248602	1986974.893793	6086744.001021	5069831.431660	4223741.345069	5099692.371393	2728277.095541	0.000000	0.000000	4542728.796829	6907948.653941	6866900.368926	5214172.890634	3323782.533846	0.000000	5760444.051261	4804648.069277	4765287.432448	0.000000	3759153.378952
Q8N126;Q8N126-2;Q8N126-3;A0A0C4DG09	2299966928.580668	2797823730.652452	3230526457.179953	2896245999.517464	2734182564.662656	2086544817.564418	1986219699.353832	2346234678.355061	2313788860.606644	2023424001.821977	2450675052.338776	2438455285.034626	2485000974.364438	2132690921.649720	2579038620.491180	1764867336.456963	2276599880.855618	2453346244.084392	3286663943.244401	2019364579.774876	2586872295.334765	2261092108.633940	2463819102.673469	1961253061.298436	2270528131.437357	3152288150.152880	3083660567.388741	3309249382.962830	2312110079.728254	1909516256.641485	2239727310.137380	2738389798.879396	3132028364.359020	2820042175.355758	1830624733.539824	3198001119.729271	1691325761.040707	3207663966.365473	1959192772.533249	2122556154.601981	2315358659.133338	2182888610.120559	2237040259.252121	2827519861.855669	1865388000.115724	2594657726.611734	2049260639.761014	1681402298.956826	0.000000	1442461359.220126	2905711527.922562	2269615766.171054	2713167826.273355	2670470451.670545	2396463328.697792	2311196283.411254	2238634936.714621	1936853741.093744	3023246450.981540	0.000000	1869296050.652021
Q8N129;A0A0J9YYJ0	94118580.677890	87798304.573279	140749825.612528	106739831.182296	65137441.624867	99661829.476612	177295769.663649	148961086.720634	102840918.474460	86836927.540219	84619013.622712	30595329.320690	68086102.376956	122267788.426840	62529236.884124	85314120.359366	0.000000	79534700.589344	49604801.677523	77006095.715696	209303323.005569	95339642.379221	70409160.149254	0.000000	141551319.452300	74546645.200209	74820344.013667	75331011.856228	127705862.445596	0.000000	65422506.297444	35567895.221564	133522365.848953	57771004.392785	39133766.375976	99990453.101934	87072481.451424	108376232.672321	106411532.423566	0.000000	144525491.283689	92293061.698201	141837935.306391	59074750.136528	93191186.764212	85534799.916702	101884136.913719	0.000000	0.000000	0.000000	149689759.390162	0.000000	93425695.143247	122395879.885900	85250642.359075	0.000000	72722106.677266	121295007.804826	91608407.326092	0.000000	130215648.586287
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4;A0A0D9SFC7;A0A0G2JMC9;A0A0G2JMW8;A8MZH0	8785830.995249	8789792.778091	2838997.868941	5828352.527063	9049813.734014	5490498.028474	3296521.719061	14545955.362297	10533860.454657	2261586.172261	7441674.064675	7698978.514018	4036616.647636	4947000.422090	10214967.276945	3988950.041599	13444075.905188	9065404.950647	2752681.221635	9059749.733911	15857025.185663	10467017.164776	1751754.836306	5387237.185276	5996913.296795	5696266.416629	8736950.015105	8105542.133552	3936586.297906	9101696.463332	15725873.772542	6757528.342418	12099402.738920	9650733.833455	3624513.378673	19491381.879828	8661755.752669	7791122.912291	5524121.894227	18678242.532212	5406609.037252	7846965.036841	3353140.986938	12146330.669527	8479402.578721	22835095.444355	13895043.833689	4936403.426033	0.000000	6400513.047698	4599509.742267	3302593.979682	10289501.525505	8176696.911339	5232685.276383	7602594.896809	7506167.416599	7398999.684141	8140347.596560	0.000000	9997112.458632
Q8N2S1;A0A0C4DH07;F8WAA0;M0QZX0;Q8N2S1-2;Q8N2S1-3;Q8N2S1-4	181683816.083412	131560459.262818	166722015.469240	130399739.879675	162165462.996071	146970195.653549	146003416.995997	168876077.960506	99036565.235549	167669633.447424	129686247.220908	184553079.352535	119941882.633586	147297770.422252	149435590.054995	152452826.375184	101770593.213586	144135956.646276	185485772.439952	169728645.148514	241444730.184816	136317130.367226	155485547.231426	169983523.195808	179389628.029301	118952689.490881	100978645.405706	153699467.292035	128989618.407258	170579878.432474	166033969.351861	163724050.384535	141870489.101416	149538952.179905	137641662.086706	136283973.691715	156552156.781165	128847130.962516	97231152.135097	143004502.878728	158937088.672271	207121421.755036	167052088.193780	182964245.782118	233509139.300748	128738496.448056	128082344.587057	190122869.399200	0.000000	118918882.497591	157971351.530051	123522351.504560	143832526.544369	131465352.538290	141235699.175330	95408687.846120	166847480.911825	126316452.000217	162205130.854071	0.000000	122646722.376713
Q8N2S1;A0A0C4DH07;Q8N2S1-2;Q8N2S1-3	31343117.865793	24595467.178973	33812442.065978	22605398.903308	15432073.315897	21391299.489065	50796584.444856	37560669.163845	33816197.286824	26304169.327540	36702843.758004	35783052.840841	28468193.347107	27085489.986636	40799790.801391	34271133.625067	33992624.614766	28970358.395672	27358359.184080	28077739.202170	22777536.840838	27000862.557869	36575979.553891	37236321.488248	51841536.473680	21605546.457472	25686676.738689	27892968.416407	22760920.212053	70338986.213684	27316940.027535	36938842.886357	37723302.451843	22164982.352755	13828757.687077	27621412.478029	40507622.382275	41444674.274398	33530345.496982	31021440.020512	60476381.185661	39290781.805902	21396730.104650	34177562.685029	55017752.423074	27090217.187615	27480159.896667	37680934.236017	0.000000	21253536.415475	25787155.656100	24363325.126370	35181351.751110	20175026.156684	31713045.238362	20641511.271928	42999836.652285	15539393.795402	30444211.672730	0.000000	40503498.930535
Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5	511591795.677254	714991540.480365	595296208.761609	925064512.381433	442643759.515515	473699479.354172	579401845.495248	614709499.326665	619883614.758127	487851822.633875	638189041.302061	624480115.282641	507542967.462751	621138767.111130	474600278.207773	431837972.040460	531005555.091393	517063534.174148	797770012.612593	518759576.799570	478768471.817653	757701795.867767	618734877.640830	367411029.934739	519428013.486485	988481000.385100	677001202.368803	831077170.995522	340831230.294127	430660627.071349	518240656.995643	645321868.269067	773895198.494029	643645026.204239	315290625.695005	1079462146.199350	321009187.328838	791341227.635604	365957166.824710	537542028.403007	532912873.054947	376963334.029198	482650286.582909	792365083.894644	551037991.379046	547369809.309491	521775711.564223	468313140.848592	0.000000	263450299.044148	866966135.500024	327721931.676710	531971018.580054	916867785.743902	554789430.340475	686210641.613743	620664300.022258	658980206.603092	585958188.647858	0.000000	433838533.184060
